,word_form,lemma_id,word_root,citation_form,speaker_age,speaker_gender
63847,irčfaʕ,1741,rfʕ,irčfaʕ yirčfaʕ,25,M
63848,ṣlība,197,ṣlb,ṣlība,25,M
63849,ešnaḥ,101,Ɂšn,ešna,25,M
63850,əḥšība,610,ḥšb/p,iḥšab yiḥšub,25,M
63852,yōma,26,ywm,yōma,25,M
63853,exət,203,Ɂxt,ext/exət/exti,25,M
63854,ṭaʕna,1145,ṭʕn,ṭaʕna,25,M
63855,w,1,w,w,25,M
63856,batta,12,btt,batt-,25,M
63857,ḳyūma,2941,ḳwm,ḳyūma,25,M
63858,w,1,w,w,25,M
63859,či,251,č,či,25,M
63860,ču,21,čw,čū/ču,25,M
63861,maḥḓarəl,495,ḥḓr,aḥḓar yaḥḓar,25,M
63862,lanna,48,hnn,lanna,25,M
63863,yōma,26,ywm,yōma,25,M
63864,ešne,101,Ɂšn,ešna,25,M
63865,xulla,39,xll,xull,25,M
63866,ču,21,čw,čū/ču,25,M
63867,ḥšība,610,ḥšb/p,iḥšab yiḥšub,25,M
63868,w,1,w,w,25,M
63869,ommṯa,80,Ɂmm,ommṯa,25,M
63870,bōṯar,55,bṯr,bōṯar,25,M
63871,ṣlōṯa,152,ṣly,ṣlōṯa,25,M
63872,ṯōlun,11,Ɂṯy,ṯōle yṯēle,25,M
63874,xull,39,xll,xull,25,M
63875,naḥḥiyōṯa,547,nḥy,naḥḥīṯa,25,M
63876,allex,64,Ɂlx,allex yallex,25,M
63877,w,1,w,w,25,M
63878,rafʕurr,412,rfʕ,irfaʕ yirfuʕ,25,M
63879,rayōṯa,690,rɁy,rōyṯa,25,M
63880,w,1,w,w,25,M
63881,izʕaḳ,161,zʕḳ,izʕaḳ yizʕuḳ,25,M
63882,irčfaʕ,1741,rfʕ,irčfaʕ yirčfaʕ,25,M
63883,ṣlība,197,ṣlb,ṣlība,25,M
63884,mahma,2143,mhm,mahma,25,M
63885,ṯōḳen,17,ṯḳn,iṯḳen yiṯḳan,25,M
63886,ʕlaynaḥ,4,ʕly,ʕa/ʕal,25,M
63887,ču,21,čw,čū/ču,25,M
63888,nimġayyrill,717,ġyr,ġayyar yġayyar,25,M
63889,mabətyaynaḥ,1581,bty,mabətya,25,M
63890,ṣlībaḥ,197,ṣlb,ṣlība,25,M
63891,hū,35,hw,hū,25,M
63892,či,251,č,či,25,M
63893,aḥmannaḥ,1208,ḥmy,aḥəm yaḥəm,25,M
63894,w,1,w,w,25,M
63895,ḥarfōye,2035,ḥrf,ḥarfa,25,M
63896,ʕ,4,ʕly,ʕa/ʕal,25,M
63897,šenna,230,šnn,šenna,25,M
63898,xṯība,279,xṯb,ixṯab yixṯub,25,M
63899,čraḥmōl,308,rḥm,irḥem yirḥum,25,M
63900,bōṯar,55,bṯr,bōṯar,25,M
63901,či,251,č,či,25,M
63902,wōb,54,b,wōb,25,M
63903,nraḥmōx,308,rḥm,irḥem yirḥum,25,M
63904,ġasseb,1637,ġṣb,ġaṣṣeb/ġasseb,25,M
63905,ʕ,4,ʕly,ʕa/ʕal,25,M
63906,či,251,č,či,25,M
63907,wōb,54,b,wōb,25,M
63908,mʕowwet,317,ʕwt,ʕowwet yʕowwet,25,M
63909,ḥiss,420,ḥss,ḥessa,25,M
63910,bīš,2,b,b-,25,M
63911,imōna,1169,Ɂmn,imōna,25,M
63912,maʕ,88,mʕ,maʕ,25,M
63913,riḥmūṯ,1257,rḥm,riḥmūṯa,25,M
63914,lā,16,lɁ,la/lā,25,M
63915,čaḥək,86,ḥky,aḥək yaḥək,25,M
63916,ṯiḳniṯ,17,ṯḳn,iṯḳen yiṯḳan,25,M
63917,nimġayyarəl,717,ġyr,ġayyar yġayyar,25,M
63918,xuppō,2388,xpp,xoppa,25,M
63919,warta,371,wrt,warta,25,M
63920,ayṯāy,19,Ɂṯy,ayṯ(i) yayṯ(i),25,M
63921,īḏiš,73,yḏw,īḏa,25,M
63922,yā,28,y(Ɂ),ya/yā,25,M
63923,warṯṯi,1520,wrt,warətṯa/warəṯṯa,25,M
63924,w,1,w,w,25,M
63925,ana,18,ɁnɁ,ana,25,M
63926,nraḥimliš,308,rḥm,irḥem yirḥum,25,M
63927,ġasseb,1637,ġṣb,ġaṣṣeb/ġasseb,25,M
63928,maʕ,88,mʕ,maʕ,25,M
63929,či,251,č,či,25,M
63930,wōb,54,b,wōb,25,M
63931,ʕaya,282,ʕy,ʕaya,25,M
63932,ṭaššrīšən,210,ṭšr,ṭaššar yṭaššar,25,M
63933,w,1,w,w,25,M
63934,čyōḏʕa,126,yḏʕ,iḏəʕ yiḏəʕ,25,M
63935,nōb,83,b,ōb/ōbi,25,M
63936,nraḥimliš,308,rḥm,irḥem yirḥum,25,M
63938,ʕaynōš,227,ʕyn,ʕayna,25,M
63939,nḥamēl,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,25,M
63940,kawna,2944,kwn,kawna,25,M
63941,ʕaya,282,ʕy,ʕaya,25,M
63942,lā,16,lɁ,la/lā,25,M
63943,amrīšəl,3,Ɂmr,amar yīmar,25,M
63945,riḥmūṯiš,1257,rḥm,riḥmūṯa,25,M
63946,ʕaya,282,ʕy,ʕaya,25,M
63947,ḏikkliš,133,ḏkk,ḏukkil/ḏikkil,25,M
63948,aʕəl,4,ʕly,ʕa/ʕal,25,M
63949,amrīšəl,3,Ɂmr,amar yīmar,25,M
63950,čimʕawīta,237,ʕwt,ʕōwet yʕōwet,25,M
63951,hašš,258,hšš,hašš/hašši,25,M
63952,warṯṯa,1520,wrt,warətṯa/warəṯṯa,25,M
63953,ʕaya,282,ʕy,ʕaya,25,M
63954,lā,16,lɁ,la/lā,25,M
63955,affīšən,131,Ɂfy,aff/affi yaff/yaffi,25,M
63956,nẓurʕenna,485,ẓrʕ,iẓraʕ yiẓruʕ,25,M
63958,lipp,206,lpp,leppa,25,M
63959,xulle,39,xll,xull,25,M
63960,mett,20,mtt,mett,25,M
63962,ġawwōyṯ,669,ġww,ġawwōyṯ-,25,M
63963,ʕōbeḳ,3651,ʕbḳ,iʕbaḳ yiʕbuḳ,25,M
63964,iḏa,1875,Ɂḏ,iḏa,25,M
63965,šaʕʕlunn,140,šʕl,šaʕʕel yšaʕʕel,25,M
63966,namellon,3,Ɂmr,amar yīmar,25,M
63967,aḷō,63,Ɂl,aḷō,25,M
63968,šulīl,10,šwy,išw/išwi yišw/yišwi,25,M
63969,lipp,206,lpp,leppa,25,M
63970,warṯṯa,1520,wrt,warətṯa/warəṯṯa,25,M
63972,emmat,402,Ɂmt,emmat,25,M
63973,bann,12,btt,batt-,25,M
63974,nōčem,204,čmm,ōčem yōčem,25,M
63975,nṣapper,1761,ṣbr,aṣpar yaṣpar,25,M
63976,miʕliš,162,mʕ,maʕ/maʕl-/miʕl-,25,M
63977,w,1,w,w,25,M
63978,lā,16,lɁ,la/lā,25,M
63979,naḥək,86,ḥky,aḥək yaḥək,25,M
63980,w,1,w,w,25,M
63981,čamrōl,3,Ɂmr,amar yīmar,25,M
63982,šunī,10,šwy,išw/išwi yišw/yišwi,25,M
63983,ḥarfa,2035,ḥrf,ḥarfa,25,M
63985,ṯemmax,397,ṯmm,ṯemma,25,M
63986,w,1,w,w,25,M
63987,lā,16,lɁ,la/lā,25,M
63988,yahimmennax,1389,hmm,ōhem yōhem,25,M
63989,ommṯa,80,Ɂmm,ommṯa,25,M
63990,mō,23,mɁ,mō,25,M
63991,mahemmlax,1389,hmm,ōhem yōhem,25,M
63992,minnayy,6,mn,m-/mn-,25,M
63993,law,681,lw,law,25,M
63994,iḏiʕ,126,yḏʕ,iḏəʕ yiḏəʕ,25,M
63995,bess,42,bss,bess/bessi,25,M
63996,riḥmūṯiš,1257,rḥm,riḥmūṯa,25,M
63997,hī,72,hy,hī,25,M
63998,šarfa,2276,šrf,šarfa,25,M
63999,law,681,lw,law,25,M
64000,imnaʕ,999,mnʕ,imnaʕ yimnuʕ,25,M
64001,nūra,256,nwr,nūra,25,M
64002,nohra,621,nhr,nohra,25,M
64003,maʕ,88,mʕ,maʕ,25,M
64004,ʕaynōy,227,ʕyn,ʕayna,25,M
64005,ču,21,čw,čū/ču,25,M
64006,nmaḥək,86,ḥky,aḥək yaḥək,25,M
64007,w,1,w,w,25,M
64008,ču,21,čw,čū/ču,25,M
64009,nbōyaḥ,2570,bwḥ,abaḥ yībuḥ,25,M
64011,raḥmūṯiš,96,[NA],[sic],25,M
64012,inəbraḏ,1340,brḏ,inəbraḏ yinəbraḏ,76,M
64013,xarmiš,399,xrm,xarma,76,M
64014,šarra,1130,šrr,šarra,76,M
64015,w,1,w,w,76,M
64016,lā,16,lɁ,la/lā,76,M
64017,šwinnaḥ,10,šwy,išw/išwi yišw/yišwi,76,M
64018,menne,69,m,m/mn,76,M
64019,ḥamra,497,ḥmr,ḥamra,76,M
64020,inəbraḏ,1340,brḏ,inəbraḏ yinəbraḏ,76,M
64021,xull,39,xll,xull,76,M
64022,xarmō,399,xrm,xarma,76,M
64023,lā,16,lɁ,la/lā,76,M
64024,ḥčamyaṯ,2755,ḥmy,iḥəčmi yiḥəčmi,76,M
64025,illa,176,ɁlɁ,illa,76,M
64026,niṣpō,1731,nṣp,niṣpō,76,M
64027,tastūra,930,tstwr,tastūra,76,M
64029,xōṭril,530,xṭr,xōṭra,76,M
64030,aḷō,63,Ɂl,aḷō,76,M
64031,lā,16,lɁ,la/lā,76,M
64032,ḥarpaṯ,1657,ḥrb,ḥarreb yḥarreb,76,M
64033,illa,176,ɁlɁ,illa,76,M
64034,šarra,1130,šrr,šarra,76,M
64035,čkammlaṯ,2860,kml,čkammal yičkammal,76,M
64036,ġappil,30,ġpp,ġapp-,76,M
64037,ḥakmō,540,ḥkm,ḥōkma,76,M
64038,ṯōle,11,Ɂṯy,ṯōle yṯēle,76,M
64040,huntōzəl,2764,hntz,huntōza,76,M
64041,birō,1061,byr,bīra,76,M
64042,hantez,1212,hntz,hantez yhantez,76,M
64044,misti,410,mst(ḏ),misti,76,M
64045,xarmō,399,xrm,xarma,76,M
64046,xaṣṣan,3529,xṣṣ,xaṣṣan,76,M
64048,xarmiš,399,xrm,xarma,76,M
64049,šarra,1130,šrr,šarra,76,M
64050,inəbraḏ,1340,brḏ,inəbraḏ yinəbraḏ,76,M
64052,ʕisər,226,ʕsr,ʕisər/ʕisri,76,M
64053,w,1,w,w,76,M
64054,eṯlaṯ,78,ṯlṯ,eṯlaṯ,76,M
64055,ext,203,Ɂxt,ext/exət/exti,76,M
64056,hōṯa,407,hwṯ,hōṯa,76,M
64057,ešna,101,Ɂšn,ešna,76,M
64058,lā,16,lɁ,la/lā,76,M
64059,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan,76,M
64060,ana,18,ɁnɁ,ana,76,M
64061,ṯiḳniṯ,17,ṯḳn,iṯḳen yiṯḳan,76,M
64062,ex,74,Ɂx,ex/ux,76,M
64063,ti,9,t,ti,76,M
64064,nšaṯṯ,141,ščy,išč/išči yišč,76,M
64065,ʕ,4,ʕly,ʕa/ʕal,76,M
64066,tarbil,106,trb,tarba,76,M
64067,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan,76,M
64068,ʕa,4,ʕly,ʕa/ʕal,76,M
64069,mžarra,3616,žrr,mžarra,76,M
64070,inəbraḏ,1340,brḏ,inəbraḏ yinəbraḏ,76,M
64071,ex,74,Ɂx,ex/ux,76,M
64072,bann,12,btt,batt-,76,M
64073,nišwi,10,šwy,išw/išwi yišw/yišwi,76,M
64074,bann,12,btt,batt-,76,M
64075,nišči,141,ščy,išč/išči yišč,76,M
64076,ḳūrəl,219,ḳwr,ḳūr-,76,M
64077,mišwi,10,šwy,išw/išwi yišw/yišwi,76,M
64078,w,1,w,w,76,M
64079,mina,393,mn,mina,76,M
64080,mann,12,btt,batt-,76,M
64081,nayṯi,19,Ɂṯy,ayṯ(i) yayṯ(i),76,M
64082,ḥamra,497,ḥmr,ḥamra,76,M
64083,inəṭbaʕ,3365,ṭbʕ,inəṭbaʕ yinəṭbaʕ,76,M
64085,žrityōṯa,3617,žrt,žrītča,76,M
64086,ʕyatte,600,ʕytt,ʕayatt-/ʕyatt-,76,M
64087,baṭṭliččlə,537,bṭl,baṭṭel ybaṭṭel,76,M
64088,ḳrōṯa,1414,ḳry,ḳrōṯa,76,M
64089,mina,393,mn,mina,76,M
64090,bann,12,btt,batt-,76,M
64091,nišwi,10,šwy,išw/išwi yišw/yišwi,76,M
64092,ḥlōṯa,1076,ḥlw,ḥlōṯa,76,M
64093,mina,393,mn,mina,76,M
64094,bann,12,btt,batt-,76,M
64096,mina,393,mn,mina,76,M
64097,mann,12,btt,batt-,76,M
64098,nayṯi,19,Ɂṯy,ayṯ(i) yayṯ(i),76,M
64099,ḥamra,497,ḥmr,ḥamra,76,M
64100,ana,18,ɁnɁ,ana,76,M
64102,nīm,2403,ymy,īm(i) yīm(i),76,M
64104,ṭlōḳa,3392,ṭlḳ,ṭlōḳa,76,M
64105,w,1,w,w,76,M
64106,nbaṭṭlennis,537,bṭl,baṭṭel ybaṭṭel,76,M
64107,summōka,2267,smk,summōka,76,M
64108,čiḥmedd,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,76,M
64109,danyān,2619,dnyn,danyān,76,M
64110,əslōka,3250,slk,slōka,76,M
64111,ṭaššre,210,ṭšr,ṭaššar yṭaššar,76,M
64113,xarmiš,399,xrm,xarma,76,M
64114,šarra,1130,šrr,šarra,76,M
64115,čiḥmi,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,76,M
64116,mō,23,mɁ,mō,76,M
64117,ōšer,2294,šwr,ōšer yōšer,76,M
64118,rappō,181,rbb,rabb/rabbi,76,M
64119,bess,42,bss,bess/bessi,76,M
64120,yḳūmun,15,ḳwm,aḳa(m) yīḳu(m),76,M
64121,naṭurō,1445,nṭr,naṭōra,76,M
64122,farrāġ,492,frġ,farraġ yfarraġ,76,M
64123,muḥḥōčis,3075,nḥč,muḥḥōča,76,M
64124,sillō,1482,sll,sella,76,M
64125,ču,21,čw,čū/ču,76,M
64126,misḳel,220,sḳll,isḳel yisḳel,76,M
64127,metti,684,mtt,metti,76,M
64129,šarra,1130,šrr,šarra,76,M
64130,farrāġ,492,frġ,farraġ yfarraġ,76,M
64131,yūməllə,26,ywm,yōma,76,M
64132,šṭōḥa,1492,šṭḥ,šṭōḥa,76,M
64133,čšōmaʕ,182,šmʕ,išmeʕ yišmaʕ,76,M
64134,ḥessa,420,ḥss,ḥessa,76,M
64135,w,1,w,w,76,M
64136,ṣyūḥa,2302,ṣyḥ,ṣyūḥa,76,M
64137,ġuppanō,2710,ġpp,ġuppōnay,76,M
64138,w,1,w,w,76,M
64139,ʕurrabō,949,ʕrb,ʕurrōbay,76,M
64140,batte,12,btt,batt-,76,M
64141,yḥammlellə,337,ḥml,ḥammel yḥammel,76,M
64142,ḥmōra,192,ḥmr,ḥmōra,76,M
64143,ḥmičča,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,61,F
64144,sallīḳa,58,slḳ,isleḳ yislaḳ,61,F
64145,ʕ,4,ʕly,ʕa/ʕal,61,F
64146,ḏayra,299,ḏyr,ḏayra,61,F
64147,w,1,w,w,61,F
64148,ẓannīra,3605,ẓnr,ẓannar yẓannar,61,F
64150,ẓunnōrəs,1865,ẓnr,ẓunnōra,61,F
64151,sayra,2303,syr,sayra,61,F
64152,w,1,w,w,61,F
64153,lippi,206,lpp,leppa,61,F
64154,lā,16,lɁ,la/lā,61,F
64155,irḥem,308,rḥm,irḥem yirḥum,61,F
64156,ġayra,95,ġyr,ġayr/ġēr,61,F
64157,w,1,w,w,61,F
64158,hōḏ,14,hw(ḏ),hōḏ(i),61,F
64159,raḥme,3146,rḥm,raḥme,61,F
64160,berčis,119,br,berča,61,F
64161,sōba,1275,swb,sōba,61,F
64162,amrōli,3,Ɂmr,amar yīmar,26,M
64163,lā,16,lɁ,la/lā,26,M
64164,čṯēx,11,Ɂṯy,ṯōle yṯēle,26,M
64165,ʕ,4,ʕly,ʕa/ʕal,26,M
64166,payṯaḥ,29,byṯ,payṯa,26,M
64167,eppay,50,Ɂbw,ōbu,26,M
64168,ġabrōna,90,ġbr,ġabrōna,26,M
64169,ižḳer,3579,žḳr,ižḳer,26,M
64170,amrilla,3,Ɂmr,amar yīmar,26,M
64171,lā,16,lɁ,la/lā,26,M
64172,čīzuʕ,334,zwʕ,azaʕ yīzuʕ,26,M
64173,aʕli,4,ʕly,ʕa/ʕal,26,M
64174,ana,18,ɁnɁ,ana,26,M
64175,sabʕa,1264,sbʕ,sabʕa,26,M
64176,ničber,883,čbr,ičbar yičbur,26,M
64177,amrōli,3,Ɂmr,amar yīmar,26,M
64178,ḥunōyi,179,ḥ,ḥōna,26,M
64179,šobʕa,250,šbʕ,ešbaʕ,26,M
64180,amrilla,3,Ɂmr,amar yīmar,26,M
64181,fōrsa,2679,frs,fōrsa,26,M
64182,nmarrer,731,mrr,marrer,26,M
64183,amrōli,3,Ɂmr,amar yīmar,26,M
64184,payṯaḥ,29,byṯ,payṯa,26,M
64185,iʕli,1165,ʕly,iʕəl,26,M
64186,amrilla,3,Ɂmr,amar yīmar,26,M
64188,ḥaṣṣe,115,ḥṣṣ,ḥaṣṣa,26,M
64189,nṭayyer,663,ṭwr,aṭar yīṭar,26,M
64190,amrōli,3,Ɂmr,amar yīmar,26,M
64191,baḥra,298,bḥr,baḥra,26,M
64193,baynṯinnaḥ,404,bynṯ,baynṯ-,26,M
64194,amrilla,3,Ɂmr,amar yīmar,26,M
64195,sappōḥa,3186,sbḥ,sappōḥa,26,M
64196,nmarrer,731,mrr,marrer,26,M
64197,amrōli,3,Ɂmr,amar yīmar,26,M
64198,aḷō,63,Ɂl,aḷō,26,M
64200,ḥaṣṣaynaḥ,115,ḥṣṣ,ḥaṣṣa,26,M
64201,amrilla,3,Ɂmr,amar yīmar,26,M
64202,aḷō,63,Ɂl,aḷō,26,M
64203,miʕlaynaḥ,162,mʕ,maʕ/maʕl-/miʕl-,26,M
64204,iġfer,971,ġfr,iġfar yiġfur,26,M
64205,lina,329,ln,lina,50,M
64206,lina,329,ln,lina,50,M
64207,lina,329,ln,lina,50,M
64208,lina,329,ln,lina,50,M
64209,lina,329,ln,lina,50,M
64210,čōza,8,Ɂzl,zalle yzelle,50,M
64211,nōza,8,Ɂzl,zalle yzelle,50,M
64212,ʕa,4,ʕly,ʕa/ʕal,50,M
64213,tikkōna,554,tkn,tikkōna,50,M
64214,nizbun,157,zbn,izban yizbun,50,M
64215,kōza,575,kwz,kōza,50,M
64216,hōš,104,hwš,hōš/hōši,50,M
64217,nizlōli,8,Ɂzl,zalle yzelle,50,M
64218,ʕa,4,ʕly,ʕa/ʕal,50,M
64219,payṯa,29,byṯ,payṯa,50,M
64220,w,1,w,w,50,M
64221,niṯyōli,11,Ɂṯy,ṯōle yṯēle,50,M
64222,immi,77,Ɂmm,emma,50,M
64224,tarba,106,trb,tarba,50,M
64225,hōši,104,hwš,hōš/hōši,50,M
64226,minčaḳyōli,580,nḳy,inčḳi yinčḳi,50,M
64227,hačči,79,hčč,hačč/hačči,50,M
64229,ḥōlax,81,ḥwl,ḥōla,50,M
64230,zellax,8,Ɂzl,zalle yzelle,50,M
64231,w,1,w,w,50,M
64232,ana,18,ɁnɁ,ana,50,M
64234,ḥōli,81,ḥwl,ḥōla,50,M
64235,w,1,w,w,50,M
64236,əʕrōba,194,ʕrb(p),ʕrōba,50,M
64237,čḳōmez,2085,ḳmz,iḳmaz yiḳmuz,50,M
64238,ʕa,4,ʕly,ʕa/ʕal,50,M
64239,payṯa,29,byṯ,payṯa,50,M
64240,ḳmōza,2865,ḳmz,ḳmōza,50,M
64242,tarba,106,trb,tarba,50,M
64243,zlalla,8,Ɂzl,zalle yzelle,50,M
64245,tarbi,106,trb,tarba,50,M
64246,ḥmiččil,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ,50,M
64247,ḥōṯa,376,ḥ,ḥōṯa,50,M
64248,wayba,54,b,wōb,50,M
64250,ḳorba,2872,ḳrb,ḳorba,50,M
64251,naffīḳa,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ,50,M
64253,ṣlōṯa,152,ṣly,ṣlōṯa,50,M
64254,ṭalpiṯ,290,ṭlb,iṭlab yiṭlub,50,M
64255,ḥalba,325,ḥlb,ḥalba,50,M
64256,ōmar,3,Ɂmr,amar yīmar,50,M
64258,ḥḏawōṯa,1382,ḥḏy,ḥḏawṯa,50,M
64259,nmayṯōxi,19,Ɂṯy,ayṯ(i) yayṯ(i),50,M
64260,ḥalba,325,ḥlb,ḥalba,50,M
64261,w,1,w,w,50,M
64262,ʕezza,489,ʕzz,ʕezza,50,M
64263,w,1,w,w,50,M
64264,karrōza,1681,krz,karrōza,50,M
64265,lippiš,206,lpp,leppa,50,M
64266,aḳṣa,2916,ḳṣy,aḳṣa,50,M
64268,ġorḥil,2715,ġrḥ,ġorḥil,50,M
64269,leppa,206,lpp,leppa,50,M
64271,zōte,1043,zwt,zōt,50,M
64272,lippi,206,lpp,leppa,50,M
64273,minniš,6,mn,m-/mn-,50,M
64274,mō,23,mɁ,mō,50,M
64275,čḥammal,1206,ḥml,čḥammal yičḥammal,50,M
64276,ažōte,2518,[NA],ažōt-,50,M
64277,ti,9,t,ti,50,M
64278,rōḥem,308,rḥm,irḥem yirḥum,50,M
64279,eḥḏa,132,Ɂḥḏ,eḥḏa,50,M
64281,ġayərlə,95,ġyr,ġayr/ġēr,50,M
64282,blōte,36,blt,blōta,50,M
64283,felkil,164,flk,felka,50,M
64284,ʕomre,171,ʕmr,ʕomra,50,M
64285,yā,28,y(Ɂ),ya/yā,50,M
64286,ʕumri,171,ʕmr,ʕomra,50,M
64287,žunnōza,1313,žnz,žunnōza,50,M
64288,ʕaža,306,ʕž,ʕaža,50,M
64289,xann,25,xnn,xann/xanni,50,M
64291,riḥmūṯa,1257,rḥm,riḥmūṯa,50,M
64292,čḏayyība,1968,ḏwb,aḏab yīḏub,50,M
64293,ṯḳilliš,17,ṯḳn,iṯḳen yiṯḳan,50,M
64294,baḥar,59,bḥr,baḥar,50,M
64295,ʕa,4,ʕly,ʕa/ʕal,50,M
64296,blōta,36,blt,blōta,50,M
64297,čġayyība,1075,ġyb,ōġeb yōġeb,50,M
64298,lō,1237,lw,lō,50,M
64299,nyaḏḏeʕ,126,yḏʕ,iḏəʕ yiḏəʕ,50,M
64300,hašši,258,hšš,hašš/hašši,50,M
64302,ġayri,95,ġyr,ġayr/ġēr,50,M
64303,čixṭība,270,xṭb,ixṭab yixṭub,50,M
64305,ʕṣofra,158,ʕṣfr,ʕṣofra,50,M
64306,emḥar,487,Ɂmḥr,emḥar,50,M
64307,bakkar,536,bkr,bakkar ybakkar,50,M
64308,ʕa,4,ʕly,ʕa/ʕal,50,M
64309,žhōza,1535,žhz,žhōza,50,M
64310,allxiṯ,64,Ɂlx,allex yallex,50,M
64311,ʕemma,37,ʕmm,ʕemm-,50,M
64312,allxaṯ,64,Ɂlx,allex yallex,50,M
64313,ʕimmi,37,ʕmm,ʕemm-,50,M
64315,šūḳa,800,šwḳ,šūḳa,50,M
64316,allxaṯ,64,Ɂlx,allex yallex,50,M
64317,ḳummi,116,ḳmm,ḳomm-,50,M
64319,zaḳzūḳa,1859,zḳzḳ,zaḳzūḳa,50,M
64321,zaḳzūḳa,1859,zḳzḳ,zaḳzūḳa,50,M
64322,ḥmečča,96,[NA],[sic],50,M
64323,emma,77,Ɂmm,emma,50,M
64324,zīla,8,Ɂzl,zalle yzelle,50,M
64325,w,1,w,w,50,M
64327,īḏa,73,yḏw,īḏa,50,M
64328,ḏlūḳa,467,ḏlḳ,ḏlūḳa,50,M
64329,hazzačča,985,hzz,ahaz/ihhaz yihhuz,50,M
64330,w,1,w,w,50,M
64331,leppa,206,lpp,leppa,50,M
64332,layyef,595,ylf,ilef/(īlaf) yīlaf,50,M
64333,ʕa,4,ʕly,ʕa/ʕal,50,M
64334,hzōza,2818,hzz,hzōza,50,M
64335,ōmar,3,Ɂmr,amar yīmar,50,M
64336,emḥar,487,Ɂmḥr,emḥar,50,M
64337,ḥašoppa,544,ḥšpp,ḥašoppa,50,M
64338,maščūṯa,330,ščy,maščūṯa,50,M
64339,battaḥ,12,btt,batt-,50,M
64340,naskar,628,skr,askar yaskar,50,M
64341,w,1,w,w,50,M
64342,ənraḳḳḏell,1747,rḳḏ,raḳḳeḏ yraḳḳeḏ,50,M
64343,əḥḏūṯa,233,ḥḏṯ,ḥḏūṯa,50,M
64344,ti,9,t,ti,50,M
64345,čū,21,čw,čū/ču,50,M
64346,ṯēle,11,Ɂṯy,ṯōle yṯēle,50,M
64347,w,1,w,w,50,M
64348,lā,16,lɁ,la/lā,50,M
64349,ōṯ,27,Ɂyṯ,ōṯ(i),50,M
64350,ġappe,30,ġpp,ġapp-,50,M
64351,mrūṯa,912,mrw,mrūṯa,50,M
64352,lā,16,lɁ,la/lā,50,M
64353,yimḥell,259,mḥy,iməḥ yiməḥ,50,M
64354,ġayre,95,ġyr,ġayr/ġēr,50,M
64355,payṯe,29,byṯ,payṯa,50,M
64357,ḳzōza,1235,ḳzz,ḳzōza,50,M
64358,law,681,lw,law,50,M
64359,ṯiḳniṯ,17,ṯḳn,iṯḳen yiṯḳan,50,M
64360,ġelta,1072,ġlt,ġelta,50,M
64361,w,1,w,w,50,M
64362,ġirmō,607,ġrm,ġerma,50,M
64363,w,1,w,w,50,M
64364,ḏiḳni,888,ḏḳn,ḏeḳna,50,M
64365,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan,50,M
64366,šayyība,632,šyb,šayyība,50,M
64367,nmōḓel,829,ḓll,ōḓel yōḓel,50,M
64368,nimtaḥkal,96,[NA],[sic],50,M
64369,ḳurmō,475,ḳrm,ḳōrma,50,M
64371,rayšiš,70,ryš,rayša,50,M
64372,šenna,230,šnn,šenna,50,M
64374,ʕē,97,ʕyḏ,ʕēḏa,50,M
64375,ṣlība,197,ṣlb,ṣlība,50,M
64377,ōš,14,hw(ḏ),hōḏ(i),50,M
64378,nfakker,1608,fkr,fakker,50,M
64379,ḏukkin,133,ḏkk,ḏukkil/ḏikkil,50,M
64380,nōb,83,b,ōb/ōbi,50,M
64381,nimḳašḳeš,2907,ḳšḳš,ḳašḳeš yḳašḳeš,50,M
64383,mʕawfarča,3755,ʕwfr,mʕawfarča,50,M
64384,w,1,w,w,50,M
64385,ənmall,3,Ɂmr,amar yīmar,50,M
64387,šbōbaḥ,357,šbb,šbōba,50,M
64388,sōb,155,Ɂsb/Ɂsp,asab yīsub,50,M
64389,ḏlūḳa,467,ḏlḳ,ḏlūḳa,50,M
64391,payṯa,29,byṯ,payṯa,50,M
64392,w,1,w,w,50,M
64393,ḳušbarča,2100,ḳšbr,ḳušbarča,50,M
64394,ḳōrma,475,ḳrm,ḳōrma,50,M
64395,ti,9,t,ti,50,M
64396,nšalfille,584,šlf,išlaf yišluf,50,M
64397,wōb,54,b,wōb,50,M
64399,ʕazma,1914,ʕzm,ʕazma,50,M
64400,mōṭ,159,mṭy,iməṭ/imṭi yiməṭ,50,M
64402,ḳanṭarča,2087,ḳnṭr,ḳanṭarča,50,M
64403,w,1,w,w,50,M
64404,ʕēḏa,97,ʕyḏ,ʕēḏa,50,M
64405,ti,9,t,ti,50,M
64406,nmišwille,10,šwy,išw/išwi yišw/yišwi,50,M
64407,ṭōb,3364,ṭby,ṭōb,50,M
64408,blōta,36,blt,blōta,50,M
64409,m,6,mn,m-/mn-,50,M
