,word_form,lemma_id,word_root,citation_form
41743,bōṯar,55,bṯr,bōṯar
41744,eʕṣar,430,ʕsr,eʕṣar
41745,tḳīḳyan,1025,tḳḳ,tḳīḳča
41746,ʕayn,145,ʕyny,ʕayn(i) yʕayn(i)
41747,lā,16,lɁ,la/lā
41748,iščaḥ,67,ščḥy,iščaḥ yiščaḥ
41749,barnaš,184,br,barnaš/barš
41750,ḳūre,219,ḳwr,ḳūr-
41751,bisnīṯa,105,bsn/psn,bisnīṯa
41752,nxaṭfaṯ,1851,xṭf,inəxṭaf yinəxṭaf
41753,ʕowītaṯ,237,ʕwt,ʕōwet yʕōwet
41754,w,1,w,w
41755,rožīʕaṯ,92,ržʕ,rōžaʕ yrōžaʕ
41756,ʕa,4,ʕly,ʕa/ʕal
41757,blatōya,36,blt,blōta
41758,amma,373,Ɂmm,amma
41759,hī,72,hy,hī
41760,arkšaṯ,341,rkš,arkeš yarkeš
41761,yaʕni,60,ʕny,aʕən yaʕən
41762,ʕl,4,ʕly,ʕa/ʕal
41763,anna,7,hnn,hanna
41764,manōma,1733,nwm,manōma
41765,hanna,7,hnn,hanna
41766,inne,68,Ɂnn,inno/inne/inni
41767,iḥmaṯ,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
41768,šappa,82,špp,šappa
41769,ḳūra,219,ḳwr,ḳūr-
41770,waswsaṯ,1521,wsws,waswas ywaswas
41771,bē,71,byṯ,bē
41772,w,1,w,w
41773,hū,35,hw,hū
41774,xette,45,xtt,xett/xetti
41775,iḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
41776,bisnīṯa,105,bsn/psn,bisnīṯa
41777,ḳūre,219,ḳwr,ḳūr-
41778,waswas,1521,wsws,waswas ywaswas
41779,bā,2,b,b-
41780,baḥar,59,bḥr,baḥar
41781,arkeš,341,rkš,arkeš yarkeš
41782,ʕṣofra,158,ʕṣfr,ʕṣofra
41783,ġaḓban,2703,ġḓb,ġaḓban
41784,ḏukkil,133,ḏkk,ḏukkil/ḏikkil
41785,lā,16,lɁ,la/lā
41786,iščaḥ,67,ščḥy,iščaḥ yiščaḥ
41787,barnaš,184,br,barnaš/barš
41788,ḳūre,219,ḳwr,ḳūr-
41789,bess,42,bss,bess/bessi
41790,mō,23,mɁ,mō
41791,ifəčkar,640,fkr,ifəčkar yifəčkar
41792,inne,68,Ɂnn,inno/inne/inni
41793,ōbu,50,Ɂbw,ōbu
41794,bima,1179,bm,bima
41795,inno,68,Ɂnn,inno/inne/inni
41796,rfīḓlə,1253,rfḓ,irfaḓ yirfuḓ
41797,čɁuhhōla,2460,Ɂhl,čɁuhhōla
41798,šawwīla,10,šwy,išw/išwi yišw/yišwi
41799,čiġrepča,1995,ġrb,čiġrepča
41800,ʕemme,37,ʕmm,ʕemm-
41801,ayṯlēle,19,Ɂṯy,ayṯ(i) yayṯ(i)
41802,hōb,14,hw(ḏ),hōḏ(i)
41803,bisnīṯa,105,bsn/psn,bisnīṯa
41804,yiḥmenne,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
41805,inne,68,Ɂnn,inno/inne/inni
41807,rfīḓlə,1253,rfḓ,irfaḓ yirfuḓ
41808,čɁuhhōla,2460,Ɂhl,čɁuhhōla
41810,marra,1715,mrr,marra
41811,willa,49,wll,willa/walla
41812,mʕowwet,317,ʕwt,ʕowwet yʕowwet
41813,mɁanni,3711,Ɂny,ann/anni yɁann/yɁanni
41814,maḳbel,986,ḳbl,aḳbel yaḳbel
41815,ex,74,Ɂx,ex/ux
41816,ti,9,t,ti
41817,ḳaṭʕil,274,ḳṭʕ,iḳṭaʕ yiḳṭuʕ
41818,xōla,156,Ɂxl,xōla
41819,w,1,w,w
41821,ščū,626,ščy,ščū
41823,zaʕle,1872,zʕl,zaʕla
41825,ōbu,50,Ɂbw,ōbu
41826,ḳōye,15,ḳwm,aḳa(m) yīḳu(m)
41827,ōbu,50,Ɂbw,ōbu
41828,mamelle,3,Ɂmr,amar yīmar
41829,mōxi,23,mɁ,mō
41830,w,1,w,w
41831,aḳo,15,ḳwm,aḳa(m) yīḳu(m)
41832,axol,61,Ɂxl,axal yīxul
41833,amelle,3,Ɂmr,amar yīmar
41834,šwīčna,10,šwy,išw/išwi yišw/yišwi
41835,bī,2,b,b-
41836,hōb,14,hw(ḏ),hōḏ(i)
41837,bisnīṯa,105,bsn/psn,bisnīṯa
41838,ti,9,t,ti
41840,ayṯillīčəl,19,Ɂṯy,ayṯ(i) yayṯ(i)
41842,lēlya,121,lyly,lēlya
41843,hōḏ,14,hw(ḏ),hōḏ(i)
41844,batt,12,btt,batt-
41845,hī,72,hy,hī
41846,amelle,3,Ɂmr,amar yīmar
41847,wrāx,108,wr,wrāx
41848,ani,1557,ɁnɁ,ani/ana
41849,bisniyyan,105,bsn/psn,bisnīṯa
41850,lā,16,lɁ,la/lā
41851,nayyeṯ,19,Ɂṯy,ayṯ(i) yayṯ(i)
41852,bisənyōṯa,105,bsn/psn,bisnīṯa
41853,w,1,w,w
41854,lā,16,lɁ,la/lā
41855,ʕimm,37,ʕmm,ʕemm-
41856,xebril,556,xbr,xebra
41857,mett,20,mtt,mett
41858,amelle,3,Ɂmr,amar yīmar
41859,lā,16,lɁ,la/lā
41860,čḏikkel,1596,ḏkl,ḏikkel yḏikkel
41861,aʕli,4,ʕly,ʕa/ʕal
41862,hōḏ,14,hw(ḏ),hōḏ(i)
41863,ti,9,t,ti
41864,ayṯillīčəl,19,Ɂṯy,ayṯ(i) yayṯ(i)
41866,lēlya,121,lyly,lēlya
41867,w,1,w,w
41868,arkšiṯ,341,rkš,arkeš yarkeš
41869,ʕṣofra,158,ʕṣfr,ʕṣofra
41870,lā,16,lɁ,la/lā
41871,ščaḥyičča,67,ščḥy,iščaḥ yiščaḥ
41872,w,1,w,w
41873,ʕawītič,237,ʕwt,ʕōwet yʕōwet
41874,šaḳlīčna,43,škl,išḳal yišḳul
41875,amelle,3,Ɂmr,amar yīmar
41876,wrāx,108,wr,wrāx
41877,mō,23,mɁ,mō
41878,čmažnun,559,žnn,mažnun
41879,amelle,3,Ɂmr,amar yīmar
41880,lā,16,lɁ,la/lā
41881,ču,21,čw,čū/ču
41882,nmažnun,559,žnn,mažnun
41883,w,1,w,w
41884,lā,16,lɁ,la/lā
41885,upp,183,b,ipp-/upp-
41886,w,1,w,w
41887,lā,16,lɁ,la/lā
41888,upp,183,b,ipp-/upp-
41889,mett,20,mtt,mett
41890,hanna,7,hnn,hanna
41891,ukkmil,776,kkl,ukkmil
41892,īle,76,Ɂyṯ,īle/ūle
41893,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle
41894,minḓʕaf,1352,ḓʕf,inḓʕaf yinḓʕaf
41895,w,1,w,w
41896,mwaswas,1521,wsws,waswas ywaswas
41897,ē,38,Ɂy,ē
41898,ōbu,50,Ɂbw,ōbu
41899,ču,21,čw,čū/ču
41900,ayyīṯle,19,Ɂṯy,ayṯ(i) yayṯ(i)
41901,barnaš,184,br,barnaš/barš
41902,w,1,w,w
41903,mina,393,mn,mina
41904,ṯōle,11,Ɂṯy,ṯōle yṯēle
41905,bōx,418,bxy,ibəx/ibxi yibəx/yibxi
41906,xabarōyṯa,3494,xbr,xabarōyṯa
41907,fakkrunne,514,fkr,fakkar yfakkar
41908,inne,68,Ɂnn,inno/inne/inni
41909,xall,2383,xly,xalli
41911,ʕaḳla,534,ʕḳl,ʕaḳla
41912,yōma,26,ywm,yōma
41914,yumō,26,ywm,yōma
41915,hanna,7,hnn,hanna
41916,ukkmil,776,kkl,ukkmil
41917,īle,76,Ɂyṯ,īle/ūle
41918,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle
41919,minḓʕaf,1352,ḓʕf,inḓʕaf yinḓʕaf
41920,w,1,w,w
41921,ḳaṭʕil,274,ḳṭʕ,iḳṭaʕ yiḳṭuʕ
41922,xōla,156,Ɂxl,xōla
41923,w,1,w,w
41925,ščū,626,ščy,ščū
41926,w,1,w,w
41927,azʕel,636,zʕl,azʕel yazʕel
41928,baḥar,59,bḥr,baḥar
41929,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
41930,ōbu,50,Ɂbw,ōbu
41931,mayṯēle,19,Ɂṯy,ayṯ(i) yayṯ(i)
41932,ḥkimō,448,ḥkm,ḥkīma
41933,nafsanōyin,3067,nfs,ḥkīma nafsōnay
41934,mett,20,mtt,mett
41935,yiḥmunne,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
41936,inne,68,Ɂnn,inno/inne/inni
41937,uppe,183,b,ipp-/upp-
41938,mett,20,mtt,mett
41939,xalal,3507,xll,xalal
41940,uppe,183,b,ipp-/upp-
41941,mett,20,mtt,mett
41942,šaġəlṯa,129,šġl,šaġəlṯa
41943,miščaḥyille,67,ščḥy,iščaḥ yiščaḥ
41944,čuppe,668,čw,čuppe
41945,mett,20,mtt,mett
41946,bess,42,bss,bess/bessi
41948,ḳell,2078,ḳll,ḳellṯa
41949,xōla,156,Ɂxl,xōla
41950,w,1,w,w
41952,ščū,626,ščy,ščū
41953,w,1,w,w
41954,waswōsa,2365,wsws,waswōsa
41955,ti,9,t,ti
41956,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
41957,ʕemme,37,ʕmm,ʕemm-
41958,ḳʕōle,22,ḳʕy,ḳʕōle yiḳʕēle
41959,minḓʕaf,1352,ḓʕf,inḓʕaf yinḓʕaf
41960,w,1,w,w
41961,iččžaʕ,809,wžʕ,iččžaʕ yiččžaʕ
41962,w,1,w,w
41963,nṭarəḥnil,3421,ṭrḥ,inṭraḥ yinṭraḥ
41964,farəšṯa,966,frš,farəšṯa
41965,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
41966,ōbu,50,Ɂbw,ōbu
41967,mamell,3,Ɂmr,amar yīmar
41968,wzīre,202,wzr,wzīra
41969,battax,12,btt,batt-
41970,zzellax,8,Ɂzl,zalle yzelle
41971,čnukəšlīli,2173,nkš,inkaš yinkuš
41972,hōḏ,14,hw(ḏ),hōḏ(i)
41973,hōš,104,hwš,hōš/hōši
41974,šaġəlṯa,129,šġl,šaġəlṯa
41975,mina,393,mn,mina
41976,mil,84,mḏ,mil
41977,īṯ,1566,Ɂyṯ,īṯ
41978,čiḥmīl,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
41979,anik,265,hnk,anik
41980,hōb,14,hw(ḏ),hōḏ(i)
41981,bisnīṯa,105,bsn/psn,bisnīṯa
41982,ti,9,t,ti
41983,čʕalleḳ,2466,ʕlḳ,čʕallaḳ yičʕallaḳ
41984,bā,2,b,b-
41985,laɁanno,186,lɁnn,liɁanno
41986,ʕammōmar,3,Ɂmr,amar yīmar
41987,inne,68,Ɂnn,inno/inne/inni
41988,šḳīll,43,škl,išḳal yišḳul
41989,xōčma,154,xčm,xōčma
41990,tīḏa,428,tyḏ,tīḏ-
41991,w,1,w,w
41992,xassīlle,174,xss,xass/xassi yxass/yxassi
41993,hū,35,hw,hū
41994,w,1,w,w
41995,appillēla,44,Ɂpy,app(i) yapp(i)
41996,xōčme,154,xčm,xōčma
41997,maʕnōyṯa,1889,ʕny,maʕnōyṯa
41998,inne,68,Ɂnn,inno/inne/inni
41999,šaġəlṯa,129,šġl,šaġəlṯa
42001,xiyyalōy,3551,xyl,xiyōlay
42002,ḳōye,15,ḳwm,aḳa(m) yīḳu(m)
42003,amelle,3,Ɂmr,amar yīmar
42004,wzīra,202,wzr,wzīra
42005,ḥzōḳ,774,ḥzḳ,iḥzaḳ yiḥzuḳ
42006,ḥōlax,81,ḥwl,ḥōla
42007,bann,12,btt,batt-
42008,nzill,8,Ɂzl,zalle yzelle
42010,ōs,14,hw(ḏ),hōḏ(i)
42011,safərṯa,1468,sfr,safərṯa
42012,ana,18,ɁnɁ,ana
42013,w,1,w,w
42014,hačči,79,hčč,hačč/hačči
42015,w,1,w,w
42016,illa,176,ɁlɁ,illa
42017,min,6,mn,m-/mn-
42018,nisčahti,773,hty,sčahət/sčahti yisčahət/yisčahti
42019,aʕla,166,ʕly,aʕla
42020,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
42021,hanna,7,hnn,hanna
42022,ḏukkil,133,ḏkk,ḏukkil/ḏikkil
42023,iḥəm,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42024,xann,25,xnn,xann/xanni
42025,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
42026,ḳaʕēle,22,ḳʕy,ḳʕōle yiḳʕēle
42027,ōxel,61,Ɂxl,axal yīxul
42028,w,1,w,w
42029,šōṯi,141,ščy,išč/išči yišč
42030,w,1,w,w
42031,ḥazḳil,774,ḥzḳ,iḥzaḳ yiḥzuḳ
42032,baʕḓe,98,bʕḓ,baʕḓ-
42033,bēl,882,byn,bēl
42034,mil,84,mḏ,mil
42035,aḳw,1428,ḳwy,aḳw yaḳw
42036,ṭaʕnull,52,ṭʕn,iṭʕan yiṭʕun
42037,ḥalayhun,81,ḥwl,ḥōla
42038,w,1,w,w
42039,zallun,8,Ɂzl,zalle yzelle
42040,sawa,160,swy,sawa
42041,infeḳ,40,nfḳ,infeḳ/iffeḳ yiffuḳ/yinfuḳ
42042,w,1,w,w
42043,allex,64,Ɂlx,allex yallex
42045,blōta,36,blt,blōta
42047,blōta,36,blt,blōta
42048,w,1,w,w
42050,blōta,36,blt,blōta
42052,blōta,36,blt,blōta
42053,w,1,w,w
42054,ḳʕōlun,22,ḳʕy,ḳʕōle yiḳʕēle
42055,mḳasəḳlin,2102,ḳsḳl,ḳasḳel yḳasḳel
42056,w,1,w,w
42057,anik,265,hnk,anik
42058,mil,84,mḏ,mil
42059,ḥōmyin,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42060,ižčimōʕa,3597,žmʕ,ižčimōʕa
42061,mižčamʕin,231,žmʕ,ižčmaʕ yižčmaʕ
42062,ḳūre,219,ḳwr,ḳūr-
42063,w,1,w,w
42064,šōmʕin,182,šmʕ,išmeʕ yišmaʕ
42065,xann,25,xnn,xann/xanni
42066,balki,824,blk,balki
42067,šamʕillun,182,šmʕ,išmeʕ yišmaʕ
42068,mett,20,mtt,mett
42069,ḥatīsa,837,ḥts,ḥatīsa
42071,nčīžča,1111,nčž,nčīžča
42072,infaḏ,91,nfḏ,infaḏ yinfuḏ
42074,mamlakṯa,301,mlk,mamlakṯa
42075,bōṯar,55,bṯr,bōṯar
42076,meṯṯa,733,mtt,meṯṯa
42077,infaḏ,91,nfḏ,infaḏ yinfuḏ
42079,mamlakṯa,301,mlk,mamlakṯa
42080,willa,49,wll,willa/walla
42081,iščaḥ,67,ščḥy,iščaḥ yiščaḥ
42082,ukkil,390,kkl,ukkil
42083,ṯlōṯa,78,ṯlṯ,eṯlaṯ
42084,arpʕa,151,rbʕ,arpaʕ
42085,ḥōḏ,463,Ɂḥḏ,ḥōḏ
42086,ḳaʕyin,22,ḳʕy,ḳʕōle yiḳʕēle
42087,w,1,w,w
42088,ʕamsawəlfin,744,swlf,sawlef ysawlef
42089,xann,25,xnn,xann/xanni
42090,ʕemmil,37,ʕmm,ʕemm-
42091,baʕḓinnun,98,bʕḓ,baʕḓ-
42092,w,1,w,w
42093,maḥəkyin,86,ḥky,aḥək yaḥək
42094,inne,68,Ɂnn,inno/inne/inni
42095,ōṯi,27,Ɂyṯ,ōṯ(i)
42096,bisnīṯa,105,bsn/psn,bisnīṯa
42097,w,1,w,w
42098,čūṯ,112,Ɂyṯ,čūṯ(i)
42099,bisnīṯa,105,bsn/psn,bisnīṯa
42100,w,1,w,w
42101,činya,295,yḏʕ,činya
42102,mō,23,mɁ,mō
42103,ṯaḳḳen,17,ṯḳn,iṯḳen yiṯḳan
42104,ʕemma,37,ʕmm,ʕemm-
42105,kaza,520,kz,kaza/kiza
42106,w,1,w,w
42107,hanna,7,hnn,hanna
42108,amar,3,Ɂmr,amar yīmar
42109,lakōn,392,lkn,lakōn
42110,čūṯ,112,Ɂyṯ,čūṯ(i)
42111,illa,176,ɁlɁ,illa
42112,hōḏ,14,hw(ḏ),hōḏ(i)
42113,hī,72,hy,hī
42114,atar,65,twr,atar
42115,hōb,14,hw(ḏ),hōḏ(i)
42116,bisnīṯa,105,bsn/psn,bisnīṯa
42117,ti,9,t,ti
42118,ṯalla,11,Ɂṯy,ṯōle yṯēle
42119,leʕle,75,lʕ,leʕl-
42120,xett,45,xtt,xett/xetti
42121,ḥrīṯa,85,ḥr,ḥrēna
42122,waswsaṯ,1521,wsws,waswas ywaswas
42123,xwōṯlə,482,xwṯ,xwōṯ-
42124,ḥkōyṯe,541,ḥky,ḥkōyṯa
42125,w,1,w,w
42126,ḳaṭʕaččil,274,ḳṭʕ,iḳṭaʕ yiḳṭuʕ
42127,xōla,156,Ɂxl,xōla
42128,w,1,w,w
42129,ščū,626,ščy,ščū
42130,w,1,w,w
42131,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan
42132,ukkmil,776,kkl,ukkmil
42133,īla,76,Ɂyṯ,īle/ūle
42134,minḓaʕfa,1352,ḓʕf,inḓʕaf yinḓʕaf
42135,w,1,w,w
42136,ḥatta,611,ḥtt,ḥatta
42137,ččažʕaṯ,809,wžʕ,iččžaʕ yiččžaʕ
42138,bnawbi,403,bnwb/bnwp,banawb/bnōb/bnawbi
42139,ḏukkil,133,ḏkk,ḏukkil/ḏikkil
42141,šimʕull,182,šmʕ,išmeʕ yišmaʕ
42142,lōb,153,lwb,lōb
42143,balbalča,1336,blbl,balbalča
42144,ōmar,3,Ɂmr,amar yīmar
42145,lakōni,1433,lkn,lakōni
42146,čūṯ,112,Ɂyṯ,čūṯ(i)
42147,ġayra,95,ġyr,ġayr/ġēr
42148,hōḏ,14,hw(ḏ),hōḏ(i)
42149,hī,72,hy,hī
42150,w,1,w,w
42151,ʕammayṯyilla,19,Ɂṯy,ayṯ(i) yayṯ(i)
42152,ḥkimō,448,ḥkm,ḥkīma
42153,yḥakkmunna,671,ḥkm,ḥakkem yḥakkem
42154,čūṯ,112,Ɂyṯ,čūṯ(i)
42155,nčīžča,1111,nčž,nčīžča
42156,menna,69,m,m/mn
42157,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
42159,ōbu,50,Ɂbw,ōbu
42160,ōbəl,50,Ɂbw,ōbu
42161,bisnīṯa,105,bsn/psn,bisnīṯa
42162,maʕlen,2468,ʕln,aʕlen yaʕlen
42164,mamlakṯa,301,mlk,mamlakṯa
42165,ayya,955,Ɂyy,ayya/ayyi/ayyu
42166,ḥkīməl,448,ḥkm,ḥkīma
42167,maḳtar,190,ḳtr,aḳtar yaḳtar
42168,yḥakkmenna,671,ḥkm,ḥakkem yḥakkem
42169,w,1,w,w
42170,ayya,955,Ɂyy,ayya/ayyi/ayyu
42171,šaxṣil,426,šxṣ,šaxṣa
42172,maḳtar,190,ḳtr,aḳtar yaḳtar
42173,yanəḳḏell,3084,nḳḏ,anḳeḏ yanḳeḏ
42174,lōb,153,lwb,lōb
42175,bisnīṯa,105,bsn/psn,bisnīṯa
42176,hōḏi,14,hw(ḏ),hōḏ(i)
42177,nmapplēle,44,Ɂpy,app(i) yapp(i)
42178,w,1,w,w
42179,mappēle,44,Ɂpy,app(i) yapp(i)
42180,ḥatta,611,ḥtt,ḥatta
42181,felkil,164,flk,felka
42182,molke,2147,mlk,molka
42183,ḏikkil,133,ḏkk,ḏukkil/ḏikkil
42184,išmeʕ,182,šmʕ,išmeʕ yišmaʕ
42186,ōb,83,b,ōb/ōbi
42187,bisnīṯa,105,bsn/psn,bisnīṯa
42188,hinnun,470,hnn,hinnun
42189,ḳōymin,15,ḳwm,aḳa(m) yīḳu(m)
42190,mamrill,3,Ɂmr,amar yīmar
42192,anna,7,hnn,hanna
42193,šappa,82,špp,šappa
42194,hōx,14,hw(ḏ),hōḏ(i)
42195,xaṭərṯa,316,xṭr,xaṭərṯa
42196,iṯḳen,17,ṯḳn,iṯḳen yiṯḳan
42197,battax,12,btt,batt-
42198,ttapprenna,694,tbr,tappar ytappar
42199,lēle,120,l,l-
42201,anna,7,hnn,hanna
42202,ebər,41,br,ebra
42203,malka,56,mlk,malka
42204,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
42205,ebər,41,br,ebra
42206,malka,56,mlk,malka
42207,xōṯeb,279,xṯb,ixṯab yixṯub
42208,makčūba,1402,kčb,makčūba
42209,w,1,w,w
42210,mšattərlēl,191,štr,šattar yšattar
42211,lōb,153,lwb,lōb
42212,bisnīṯa,105,bsn/psn,bisnīṯa
42213,xaṯebla,279,xṯb,ixṯab yixṯub
42214,bē,71,byṯ,bē
42215,inne,68,Ɂnn,inno/inne/inni
42216,ana,18,ɁnɁ,ana
42217,ti,9,t,ti
42218,ṯīšliš,11,Ɂṯy,ṯōle yṯēle
42219,liʕli,75,lʕ,leʕl-
42220,w,1,w,w
42221,ana,18,ɁnɁ,ana
42222,ti,9,t,ti
42223,nraḥimliš,308,rḥm,irḥem yirḥum
42224,w,1,w,w
42225,ana,18,ɁnɁ,ana
42226,ti,9,t,ti
42227,ḥmiččiš,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42229,lēlya,121,lyly,lēlya
42230,flanō,228,fln,flanō
42232,čarīxa,3729,Ɂrx,čarīxa
42233,falčanō,2672,fln,falčanō
42234,w,1,w,w
42235,ana,18,ɁnɁ,ana
42236,ti,9,t,ti
42237,nappillīš,44,Ɂpy,app(i) yapp(i)
42238,xōčma,154,xčm,xōčma
42239,w,1,w,w
42240,ana,18,ɁnɁ,ana
42241,ti,9,t,ti
42242,nišḳīll,43,škl,išḳal yišḳul
42243,xōčma,154,xčm,xōčma
42244,nišḳīll,43,škl,išḳal yišḳul
42245,xōčmiš,154,xčm,xōčma
42246,w,1,w,w
42247,šulēla,10,šwy,išw/išwi yišw/yišwi
42248,hanna,7,hnn,hanna
42249,xōčma,154,xčm,xōčma
42251,ẓarfa,3613,ẓrf,ẓarfa
42252,w,1,w,w
42253,šattərlēla,191,štr,šattar yšattar
42254,ḳōyem,15,ḳwm,aḳa(m) yīḳu(m)
42255,atar,65,twr,atar
42256,mšattarle,191,štr,šattar yšattar
42257,ʕemmil,37,ʕmm,ʕemm-
42258,ḥaras,1215,ḥrs,ḥaras
42259,yaməṭlulla,1246,mṭy,aməṭ/amṭi yaməṭ/yamṭi
42260,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m)
42261,šaḳlōl,43,škl,išḳal yišḳul
42262,yaʕni,60,ʕny,aʕən yaʕən
42263,maməṭlilla,1246,mṭy,aməṭ/amṭi yaməṭ/yamṭi
42264,hanna,7,hnn,hanna
42265,makčūba,1402,kčb,makčūba
42266,faṯḥōl,218,fṯḥ,ifṯaḥ yifṯuḥ
42267,makčūba,1402,kčb,makčūba
42268,w,1,w,w
42269,ʕamḳaryōle,222,ḳry,iḳər/iḳri yiḳər/yiḳri
42270,w,1,w,w
42271,ʕaynaṯ,145,ʕyny,ʕayn(i) yʕayn(i)
42272,willa,49,wll,willa/walla
42273,ščaḥyaččil,67,ščḥy,iščaḥ yiščaḥ
42274,xōčma,154,xčm,xōčma
42276,leppe,206,lpp,leppa
42277,ōmra,3,Ɂmr,amar yīmar
42278,lakōn,392,lkn,lakōn
42279,hanna,7,hnn,hanna
42280,hū,35,hw,hū
42281,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m)
42282,mamrōl,3,Ɂmr,amar yīmar
42283,ḥaras,1215,ḥrs,ḥaras
42284,ayṯullullī,19,Ɂṯy,ayṯ(i) yayṯ(i)
42285,hanna,7,hnn,hanna
42286,šappa,82,špp,šappa
42287,ti,9,t,ti
42288,šattīrəl,191,štr,šattar yšattar
42289,lanna,48,hnn,lanna
42290,makčūba,1402,kčb,makčūba
42291,ḳōymin,15,ḳwm,aḳa(m) yīḳu(m)
42292,mayṯillilla,19,Ɂṯy,ayṯ(i) yayṯ(i)
42293,hī,72,hy,hī
42294,ḥmačče,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42295,w,1,w,w
42296,hī,72,hy,hī
42297,žannaṯ,1540,žnn,žannen/žannan yžannen/yžannan
42298,w,1,w,w
42299,hū,35,hw,hū
42300,ḥimna,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42301,w,1,w,w
42302,hū,35,hw,hū
42303,žannan,1540,žnn,žannen/žannan yžannen/yžannan
42304,inne,68,Ɂnn,inno/inne/inni
42305,hann,33,hnn,hann(un)
42306,hinnun,470,hnn,hinnun
42307,ti,9,t,ti
42308,šahitull,3224,šht,šōhet yšōhet
42309,baʕḓinnun,98,bʕḓ,baʕḓ-
42310,ḥmull,31,ḥmy,iḥəm/iḥmi yiḥəm/yiḥmi/yiḥ(i)/yīḥ
42311,baʕḓinn,98,bʕḓ,baʕḓ-
42312,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m)
42313,mamella,3,Ɂmr,amar yīmar
42314,atar,65,twr,atar
42315,ebər,41,br,ebra
42316,malka,56,mlk,malka
42317,inne,68,Ɂnn,inno/inne/inni
42318,ḥzūḳ,774,ḥzḳ,iḥzaḳ yiḥzuḳ
42319,ḥōliš,81,ḥwl,ḥōla
42320,w,1,w,w
42321,xūl,61,Ɂxl,axal yīxul
42322,w,1,w,w
42323,əščāy,141,ščy,išč/išči yišč
42324,mette,20,mtt,mett
42325,čaḳwi,1428,ḳwy,aḳw yaḳw
42326,ḳʕalla,22,ḳʕy,ḳʕōle yiḳʕēle
42327,ōxla,61,Ɂxl,axal yīxul
42328,w,1,w,w
42329,šōṯya,141,ščy,išč/išči yišč
42330,w,1,w,w
42331,ukkmil,776,kkl,ukkmil
42332,īla,76,Ɂyṯ,īle/ūle
42333,mičġazzya,2727,ġzy,čġazz(i) yičġazz(i)
42334,ʕaṣra,374,ʕṣr,ʕaṣra
42335,ḥammeščaʕṣar,419,ḥmš,ḥammeščaʕṣar
42336,yūm,26,ywm,yōma
42337,ḳōmaṯ,15,ḳwm,aḳa(m) yīḳu(m)
42338,rožīʕaṯ,92,ržʕ,rōžaʕ yrōžaʕ
42339,ʕafīṯa,1321,ʕfy,ʕafīṯa
42340,lēla,120,l,l-
42341,w,1,w,w
42342,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan
42343,kayyīsa,209,kys,kayyes
42344,bōṯar,55,bṯr,bōṯar
42345,miṯ,84,mḏ,mil
42346,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan
42347,kayyīsa,209,kys,kayyes
42348,ṯiḳnaṯ,17,ṯḳn,iṯḳen yiṯḳan
42349,maḥəkyōle,86,ḥky,aḥək yaḥək
42350,ḳōyma,15,ḳwm,aḳa(m) yīḳu(m)
42351,mamrōl,3,Ɂmr,amar yīmar
42352,ōbu,50,Ɂbw,ōbu
42353,inne,68,Ɂnn,inno/inne/inni
42354,hanna,7,hnn,hanna
42355,šappa,82,špp,šappa
42356,ti,9,t,ti
42357,batt,12,btt,batt-
42358,hū,35,hw,hū
42359,ḳōye,15,ḳwm,aḳa(m) yīḳu(m)
42360,ōbu,50,Ɂbw,ōbu
42361,xaṯeblə,279,xṯb,ixṯab yixṯub
42362,xṯōbun,322,xṯb,xṯōba
42363,ʕa,4,ʕly,ʕa/ʕal
42364,baʕḓinnun,98,bʕḓ,baʕḓ-
42365,w,1,w,w
42366,mintōr,193,twr,intar yintar
42367,maščūṯa,330,ščy,maščūṯa
